#timestamp(s) cam0 cam1 cam2 mono stereo observe
1694073997.00296 204 81 127 250 81 331
1694073997.03632 213 85 128 256 85 341
1694073997.10437 199 73 130 256 73 329
1694073997.13770 205 72 131 264 72 336
1694073997.23769 189 55 128 262 55 317
1694073997.30299 178 76 117 219 76 295
1694073997.53570 115 40 109 184 40 224
1694073997.60300 151 64 124 211 64 275
1694073997.73571 154 64 126 216 64 280
1694073997.83570 157 67 140 230 67 297
1694073997.90299 168 70 152 250 70 320
1694073997.93634 171 69 154 256 69 325
1694073998.10238 165 50 129 244 50 294
1694073998.13571 196 65 153 284 65 349
1694073998.20326 198 66 159 291 66 357
1694073998.23635 202 72 158 288 72 360
1694073998.33634 186 54 152 284 54 338
1694073998.40238 195 66 149 278 66 344
1694073998.43571 195 61 152 286 61 347
1694073998.53704 181 62 155 274 62 336
1694073998.63705 177 64 150 263 64 327
1694073998.70369 180 58 158 280 58 338
1694073998.73572 183 56 158 285 56 341
1694073998.80330 195 62 158 291 62 353
1694073998.83662 200 50 168 318 50 368
1694073998.90240 185 50 161 296 50 346
1694073998.93573 182 51 165 296 51 347
1694073999.03573 182 46 163 299 46 345
1694073999.10330 177 50 150 277 50 327
1694073999.23574 172 52 141 261 52 313
1694073999.30240 175 51 138 262 51 313
1694073999.33573 189 54 145 280 54 334
1694073999.40328 187 54 151 284 54 338
1694073999.43665 204 57 155 302 57 359
1694073999.50241 194 45 160 309 45 354
1694073999.53574 199 42 150 307 42 349
1694073999.63574 197 50 143 290 50 340
1694073999.70372 190 51 137 276 51 327
1694073999.73665 193 54 137 276 54 330
1694073999.83575 184 54 128 258 54 312
1694073999.90241 186 60 134 260 60 320
1694073999.93574 195 61 145 279 61 340
1694074000.00302 186 57 150 279 57 336
1694074000.10330 184 64 127 247 64 311
1694074000.13576 196 78 133 251 78 329
1694074000.20241 205 65 130 270 65 335
1694074000.23575 200 68 133 265 68 333
1694074000.30304 201 61 134 274 61 335
1694074000.33707 213 72 141 282 72 354
1694074000.40330 203 66 129 266 66 332
1694074000.50242 163 60 124 227 60 287
1694074000.60372 175 72 122 225 72 297
1694074000.63708 189 80 136 245 80 325
1694074000.70331 194 75 130 249 75 324
1694074000.80243 182 57 124 249 57 306
1694074000.83576 191 74 134 251 74 325
1694074000.90375 164 56 122 230 56 286
1694074000.93708 164 54 131 241 54 295
1694074001.03668 155 61 124 218 61 279
1694074001.10243 145 50 125 220 50 270
1694074001.20374 134 33 105 206 33 239
1694074001.30374 152 52 115 215 52 267
1694074001.40332 167 57 115 225 57 282
1694074001.43577 179 67 128 240 67 307
1694074001.50385 180 60 134 254 60 314
1694074001.53719 186 65 130 251 65 316
1694074001.63719 178 58 123 243 58 301
1694074001.73577 170 56 116 230 56 286
1694074001.83720 178 63 104 219 63 282
1694074001.93578 157 54 112 215 54 269
1694074002.00244 173 62 121 232 62 294
1694074002.03669 183 65 129 247 65 312
1694074002.13580 178 60 123 241 60 301
1694074002.20246 191 69 121 243 69 312
1694074002.23579 199 72 133 260 72 332
1694074002.33719 184 55 140 269 55 324
1694074002.40247 189 59 141 271 59 330
1694074002.43580 189 62 149 276 62 338
1694074002.50246 197 63 144 278 63 341
1694074002.53580 193 56 156 293 56 349
1694074002.63720 180 38 154 296 38 334
1694074002.70248 178 60 151 269 60 329
1694074002.73581 184 53 155 286 53 339
1694074002.80247 191 54 148 285 54 339
1694074002.83580 189 57 150 282 57 339
1694074002.90246 179 55 144 268 55 323
1694074002.93722 177 56 150 271 56 327
1694074003.00307 175 51 143 267 51 318
1694074003.03581 182 57 143 268 57 325
1694074003.10248 179 61 125 243 61 304
1694074003.13581 182 65 129 246 65 311
1694074003.23722 173 64 107 216 64 280
1694074003.30387 174 65 132 241 65 306
1694074003.33643 175 61 137 251 61 312
1694074003.40248 172 64 145 253 64 317
1694074003.43581 174 63 145 256 63 319
1694074003.53722 169 67 138 240 67 307
1694074003.63722 166 70 134 230 70 300
1694074003.70249 180 60 129 249 60 309
1694074003.73582 185 64 131 252 64 316
1694074003.80248 186 58 131 259 58 317
1694074003.83724 189 64 132 257 64 321
1694074003.90377 195 64 132 263 64 327
1694074003.93722 199 73 127 253 73 326
1694074004.00249 184 59 122 247 59 306
1694074004.03582 190 66 123 247 66 313
1694074004.10248 194 66 124 252 66 318
1694074004.13724 205 80 124 249 80 329
1694074004.20379 201 77 123 247 77 324
1694074004.23715 201 75 127 253 75 328
1694074004.30311 199 84 119 234 84 318
1694074004.33583 203 80 121 244 80 324
1694074004.43724 192 75 114 231 75 306
1694074004.53715 188 73 113 228 73 301
1694074004.60309 195 81 120 234 81 315
1694074004.63715 205 90 118 233 90 323
1694074004.70249 203 88 122 237 88 325
1694074004.83716 195 82 117 230 82 312
1694074004.90382 205 84 131 252 84 336
1694074004.93583 207 87 133 253 87 340
1694074005.10451 203 79 135 259 79 338
1694074005.13784 212 87 153 278 87 365
1694074005.23584 212 86 159 285 86 371
1694074005.33786 218 94 157 281 94 375
1694074005.40382 223 95 158 286 95 381
1694074005.43785 224 93 165 296 93 389
1694074005.53763 222 94 167 295 94 389
1694074005.60229 226 94 169 301 94 395
1694074005.63626 221 91 174 304 91 395
1694074005.70430 221 89 173 305 89 394
1694074005.73764 220 93 171 298 93 391
1694074005.83763 216 89 174 301 89 390
1694074005.90230 215 82 168 301 82 383
1694074005.93626 217 87 165 295 87 382
1694074006.00319 210 84 162 288 84 372
1694074006.03764 210 83 163 290 83 373
1694074006.10319 208 79 167 296 79 375
1694074006.13763 210 87 167 290 87 377
1694074006.20230 200 79 167 288 79 367
1694074006.23628 208 84 169 293 84 377
1694074006.30293 207 80 172 299 80 379
1694074006.33697 213 84 175 304 84 388
1694074006.40231 216 91 176 301 91 392
1694074006.43565 215 86 178 307 86 393
1694074006.53628 217 86 179 310 86 396
1694074006.60292 217 89 179 307 89 396
1694074006.63566 219 90 181 310 90 400
1694074006.73565 222 89 181 314 89 403
1694074006.80364 224 93 180 311 93 404
1694074006.83629 226 93 179 312 93 405
1694074006.90295 221 88 173 306 88 394
1694074006.93628 225 96 173 302 96 398
1694074007.00233 224 94 170 300 94 394
1694074007.03566 228 98 175 305 98 403
1694074007.10364 228 95 172 305 95 400
1694074007.13698 226 95 175 306 95 401
1694074007.20295 225 94 173 304 94 398
1694074007.23629 221 89 174 306 89 395
1694074007.30233 222 91 174 305 91 396
1694074007.40321 221 89 172 304 89 393
1694074007.43657 223 89 172 306 89 395
1694074007.50365 221 87 173 307 87 394
1694074007.63567 213 93 168 288 93 381
1694074007.73657 201 85 166 282 85 367
1694074007.80364 204 91 170 283 91 374
1694074007.93567 206 91 164 279 91 370
1694074008.00323 213 88 166 291 88 379
1694074008.03659 214 86 168 296 86 382
1694074008.10324 214 89 167 292 89 381
1694074008.13568 215 84 167 298 84 382
1694074008.23568 214 86 165 293 86 379
1694074008.30323 218 90 165 293 90 383
1694074008.33660 216 85 165 296 85 381
1694074008.43569 218 86 166 298 86 384
1694074008.50235 221 87 166 300 87 387
1694074008.53568 228 85 170 313 85 398
1694074008.60295 231 87 171 315 87 402
1694074008.63660 238 91 171 318 91 409
1694074008.70323 235 87 172 320 87 407
1694074008.73658 236 89 174 321 89 410
1694074008.80236 237 87 174 324 87 411
1694074008.83569 235 82 174 327 82 409
1694074008.90298 240 90 174 324 90 414
1694074008.93632 238 87 174 325 87 412
1694074009.00324 239 88 174 325 88 413
1694074009.03660 239 88 174 325 88 413
1694074009.10237 241 88 173 326 88 414
1694074009.13569 240 87 173 326 87 413
1694074009.20297 241 85 173 329 85 414
1694074009.23703 235 85 172 322 85 407
1694074009.30327 239 82 174 331 82 413
1694074009.33661 241 82 174 333 82 415
1694074009.40237 237 79 174 332 79 411
1694074009.43570 240 82 176 334 82 416
1694074009.50370 240 86 177 331 86 417
1694074009.53702 240 83 178 335 83 418
1694074009.60396 239 83 177 333 83 416
1694074009.63729 238 83 177 332 83 415
1694074009.70237 239 82 176 333 82 415
1694074009.73570 237 79 176 334 79 413
1694074009.80299 239 84 176 331 84 415
1694074009.83703 236 85 176 327 85 412
1694074010.03571 229 78 172 323 78 401
1694074010.10370 239 83 175 331 83 414
1694074010.13703 238 82 175 331 82 413
1694074010.20368 237 82 176 331 82 413
1694074010.23703 237 82 176 331 82 413
1694074010.30397 238 81 177 334 81 415
1694074010.33572 238 83 177 332 83 415
1694074010.40370 238 84 176 330 84 414
1694074010.43705 239 85 176 330 85 415
1694074010.50368 239 84 175 330 84 414
1694074010.53714 239 84 171 326 84 410
1694074010.60326 238 82 169 325 82 407
1694074010.63731 239 82 170 327 82 409
1694074010.70369 241 87 171 325 87 412
1694074010.73705 236 81 172 327 81 408
1694074010.80380 237 84 168 321 84 405
1694074010.90380 239 90 169 318 90 408
1694074010.93573 240 91 174 323 91 414
1694074011.00241 238 88 174 324 88 412
1694074011.03574 238 92 176 322 92 414
1694074011.10241 236 86 174 324 86 410
1694074011.13574 239 92 173 320 92 412
1694074011.23573 231 85 174 320 85 405
1694074011.30242 228 85 171 314 85 399
1694074011.43574 228 88 171 311 88 399
1694074011.50241 233 90 172 315 90 405
1694074011.53574 231 92 171 310 92 402
1694074011.60331 232 98 171 305 98 403
1694074011.63576 229 92 174 311 92 403
1694074011.70242 225 90 172 307 90 397
1694074011.73575 223 90 170 303 90 393
1694074011.93576 214 89 168 293 89 382
1694074012.00242 226 90 168 304 90 394
1694074012.03575 218 86 168 300 86 386
1694074012.13575 220 83 166 303 83 386
1694074012.20379 222 88 162 296 88 384
1694074012.23717 222 88 159 293 88 381
1694074012.30243 220 90 157 287 90 377
1694074012.33576 225 92 156 289 92 381
1694074012.43575 220 92 153 281 92 373
1694074012.50380 224 92 156 288 92 380
1694074012.53717 229 96 160 293 96 389
1694074012.60243 222 91 159 290 91 381
1694074012.63577 225 90 159 294 90 384
1694074012.73576 221 86 158 293 86 379
1694074012.80383 224 87 159 296 87 383
1694074012.83718 221 88 158 291 88 379
1694074012.93577 223 88 156 291 88 379
1694074013.03576 222 86 158 294 86 380
1694074013.10383 223 83 158 298 83 381
1694074013.13719 223 90 158 291 90 381
1694074013.23578 220 83 158 295 83 378
1694074013.33577 218 86 159 291 86 377
1694074013.43719 219 88 160 291 88 379
1694074013.50384 223 87 162 298 87 385
1694074013.53710 226 93 161 294 93 387
1694074013.60244 221 87 162 296 87 383
1694074013.63578 227 94 165 298 94 392
1694074013.70385 224 89 166 301 89 390
1694074013.73720 224 88 161 297 88 385
1694074013.83719 223 88 155 290 88 378
1694074013.90245 225 85 155 295 85 380
1694074013.93578 226 84 161 303 84 387
1694074014.00376 227 87 162 302 87 389
1694074014.03721 228 88 164 304 88 392
1694074014.10376 226 89 163 300 89 389
1694074014.13779 224 88 163 299 88 387
1694074014.20245 226 89 165 302 89 391
1694074014.23578 227 91 167 303 91 394
1694074014.30446 229 91 167 305 91 396
1694074014.33780 226 87 164 303 87 390
1694074014.43779 223 88 165 300 88 388
1694074014.50246 224 91 167 300 91 391
1694074014.63780 222 87 168 303 87 390
1694074014.70377 220 86 171 305 86 391
1694074014.73780 224 96 173 301 96 397
1694074014.83579 227 95 173 305 95 400
1694074014.90447 224 94 174 304 94 398
1694074014.93780 227 96 176 307 96 403
1694074015.00377 221 93 177 305 93 398
1694074015.03780 219 87 177 309 87 396
1694074015.13580 221 91 176 306 91 397
1694074015.20307 222 93 176 305 93 398
1694074015.23782 219 94 175 300 94 394
1694074015.33782 219 92 175 302 92 394
1694074015.43581 219 87 174 306 87 393
1694074015.50309 219 92 176 303 92 395
1694074015.53583 219 87 176 308 87 395
1694074015.70248 219 84 176 311 84 395
1694074015.73715 225 91 177 311 91 402
1694074015.80307 222 85 177 314 85 399
1694074015.90249 223 89 176 310 89 399
1694074016.00248 221 85 175 311 85 396
1694074016.03715 221 85 175 311 85 396
1694074016.10311 222 85 176 313 85 398
1694074016.20250 219 83 176 312 83 395
1694074016.33674 220 89 175 306 89 395
1694074016.40309 220 89 175 306 89 395
1694074016.43647 222 90 174 306 90 396
1694074016.50308 220 89 173 304 89 393
1694074016.53583 219 86 171 304 86 390
1694074016.63674 220 89 162 293 89 382
1694074016.70337 225 92 160 293 92 385
1694074016.73647 218 89 159 288 89 377
1694074016.83715 214 86 156 284 86 370
1694074016.90250 218 93 162 287 93 380
1694074016.93675 211 84 166 293 84 377
1694074017.03585 208 82 165 291 82 373
1694074017.13584 211 82 166 295 82 377
1694074017.23677 207 83 167 291 83 374
1694074017.30340 207 85 166 288 85 373
1694074017.33676 202 81 166 287 81 368
1694074017.43585 192 79 165 278 79 357
1694074017.53655 195 79 168 284 79 363
1694074017.63654 193 85 169 277 85 362
1694074017.70231 197 89 171 279 89 368
1694074017.73564 196 87 171 280 87 367
1694074017.83627 194 85 171 280 85 365
1694074017.90317 199 87 170 282 87 369
1694074017.93655 197 85 171 283 85 368
1694074018.00231 193 84 171 280 84 364
1694074018.03564 200 91 172 281 91 372
1694074018.20318 190 81 170 279 81 360
1694074018.30231 197 83 163 277 83 360
1694074018.33565 199 84 163 278 84 362
1694074018.40231 201 83 164 282 83 365
1694074018.43629 205 84 165 286 84 370
1694074018.50318 207 88 166 285 88 373
1694074018.63565 201 82 166 285 82 367
1694074018.73629 204 87 166 283 87 370
1694074018.83656 206 91 165 280 91 371
1694074018.90390 206 87 165 284 87 371
1694074018.93656 205 85 166 286 85 371
1694074019.00232 202 82 166 286 82 368
1694074019.03699 207 86 165 286 86 372
1694074019.10364 207 84 164 287 84 371
1694074019.13698 208 83 164 289 83 372
1694074019.23726 208 82 162 288 82 370
1694074019.33699 207 80 160 287 80 367
1694074019.40293 211 87 159 283 87 370
1694074019.50391 206 82 157 281 82 363
1694074019.60233 207 83 158 282 83 365
1694074019.63700 209 87 158 280 87 367
1694074019.73700 206 82 156 280 82 362
1694074019.80293 207 87 158 278 87 365
1694074019.83659 205 88 159 276 88 364
1694074019.90365 202 82 160 280 82 362
1694074020.03700 203 85 158 276 85 361
1694074020.13700 201 81 162 282 81 363
1694074020.20320 207 86 162 283 86 369
1694074020.23701 208 86 162 284 86 370
1694074020.33569 205 80 161 286 80 366
1694074020.40364 211 95 164 280 95 375
1694074020.53570 209 92 165 282 92 374
1694074020.60236 211 89 165 287 89 376
1694074020.63569 213 91 165 287 91 378
1694074020.70236 209 85 165 289 85 374
1694074020.73569 211 88 164 287 88 375
1694074020.80375 209 84 164 289 84 373
1694074020.83660 208 88 166 286 88 374
1694074020.90237 210 86 166 290 86 376
1694074020.93570 208 82 166 292 82 374
1694074021.03569 210 85 163 288 85 373
1694074021.10377 213 89 155 279 89 368
1694074021.13662 218 96 153 275 96 371
1694074021.20237 219 95 153 277 95 372
1694074021.23571 214 91 154 277 91 368
1694074021.30237 211 89 153 275 89 364
1694074021.33570 216 88 158 286 88 374
1694074021.43712 212 84 153 281 84 365
1694074021.50238 210 85 156 281 85 366
1694074021.53571 210 86 161 285 86 371
1694074021.63570 207 84 158 281 84 365
1694074021.70377 216 87 156 285 87 372
1694074021.73712 209 83 158 284 83 367
1694074021.83572 202 81 160 281 81 362
1694074021.90238 197 78 162 281 78 359
1694074021.93571 200 82 161 279 82 361
1694074022.00376 197 82 160 275 82 357
1694074022.03713 201 79 163 285 79 364
1694074022.10376 202 81 162 283 81 364
1694074022.13572 208 84 164 288 84 372
1694074022.20238 202 81 165 286 81 367
1694074022.23571 212 85 168 295 85 380
1694074022.30379 204 81 168 291 81 372
1694074022.33713 210 86 169 293 86 379
1694074022.43713 210 85 169 294 85 379
1694074022.50239 216 88 170 298 88 386
1694074022.53572 217 90 169 296 90 386
1694074022.60378 213 84 169 298 84 382
1694074022.63714 213 84 170 299 84 383
1694074022.73713 211 84 169 296 84 380
1694074022.80239 219 86 173 306 86 392
1694074022.83573 220 85 173 308 85 393
1694074022.93714 215 79 172 308 79 387
1694074023.03715 223 89 172 306 89 395
1694074023.10370 219 83 172 308 83 391
1694074023.13573 223 88 172 307 88 395
1694074023.20371 219 83 172 308 83 391
1694074023.23716 223 85 171 309 85 394
1694074023.30371 213 79 170 304 79 383
1694074023.33782 219 83 171 307 83 390
1694074023.40240 217 83 171 305 83 388
1694074023.50448 214 82 171 303 82 385
1694074023.53788 218 88 171 301 88 389
1694074023.63782 215 85 172 302 85 387
1694074023.73574 220 89 171 302 89 391
1694074023.80372 224 91 172 305 91 396
1694074023.93775 220 85 171 306 85 391
1694074024.00440 219 83 174 310 83 393
1694074024.03575 222 84 174 312 84 396
1694074024.10372 222 82 172 312 82 394
1694074024.23777 220 82 173 311 82 393
1694074024.33708 222 86 171 307 86 393
1694074024.40302 223 86 171 308 86 394
1694074024.43777 223 86 171 308 86 394
1694074024.53576 221 81 171 311 81 392
1694074024.60243 225 86 170 309 86 395
1694074024.63576 220 83 171 308 83 391
1694074024.73639 220 79 171 312 79 391
1694074024.80244 223 86 170 307 86 393
1694074024.83577 226 88 170 308 88 396
1694074024.90243 225 85 170 310 85 395
1694074024.93576 227 85 170 312 85 397
1694074025.00303 226 83 170 313 83 396
1694074025.03641 233 91 170 312 91 403
1694074025.10244 228 87 168 309 87 396
1694074025.13577 223 82 169 310 82 392
1694074025.23577 224 83 169 310 83 393
1694074025.33642 224 82 168 310 82 392
1694074025.40303 226 82 170 314 82 396
1694074025.43578 226 89 171 308 89 397
1694074025.50244 229 86 171 314 86 400
1694074025.53577 232 90 171 313 90 403
1694074025.60376 227 90 174 311 90 401
1694074025.63643 229 91 173 311 91 402
1694074025.70305 230 88 174 316 88 404
1694074025.73641 232 87 173 318 87 405
1694074025.80245 235 89 174 320 89 409
